fiscal_year,quarter,master_project_code,role_category,employee_count,total_employees,percentage
2024,2,MOIALMQZ,Technology,3,16,18.75
2024,2,MOL099BA,Business,3,12,25.0
2024,2,MOL099BA,Consulting,5,12,41.67
2024,2,MOL099BA,Others,3,12,25.0
2024,2,MOL099BA,Technology,1,12,8.33
2024,2,MOL150DS,Consulting,1,2,50.0
2024,2,MOL150DS,Others,1,2,50.0
2024,2,MOL17ONA,Business,1,2,50.0
2024,2,MOL17ONA,Consulting,1,2,50.0
2024,2,MOL18ONJ,Business,1,2,50.0
2024,2,MOL18ONJ,Consulting,1,2,50.0
2024,2,MOL271KN,Consulting,1,1,100.0
2024,2,MOL278MS,Consulting,1,4,25.0
2024,2,MOL278MS,Management,1,4,25.0
2024,2,MOL278MS,Others,1,4,25.0
2024,2,MOL278MS,Technology,1,4,25.0
2024,2,MOL55TON,Consulting,1,1,100.0
2024,2,MOLAEHMZ,Business,7,88,7.95
2024,2,MOLAEHMZ,Consulting,11,88,12.5
2024,2,MOLAEHMZ,Management,2,88,2.27
2024,2,MOLAEHMZ,Others,25,88,28.41
2024,2,MOLAEHMZ,Technology,43,88,48.86
2024,2,MOLAMAM2,Business,100,933,10.72
2024,2,MOLAMAM2,Consulting,96,933,10.29
2024,2,MOLAMAM2,Management,48,933,5.14
2024,2,MOLAMAM2,Others,226,933,24.22
2024,2,MOLAMAM2,Technology,463,933,49.62
2024,2,MOLAVXIM,Consulting,1,2,50.0
2024,2,MOLAVXIM,Others,1,2,50.0
2024,2,MOLBA042,Consulting,4,4,100.0
2024,2,MOLBA100,Consulting,1,2,50.0
2024,2,MOLBA100,Others,1,2,50.0
2024,2,MOLBA103,Business,11,28,39.29
2024,2,MOLBA103,Consulting,4,28,14.29
2024,2,MOLBA103,Others,8,28,28.57
2024,2,MOLBA103,Technology,5,28,17.86
2024,2,MOLBA104,Business,4,17,23.53
2024,2,MOLBA104,Consulting,5,17,29.41
2024,2,MOLBA104,Others,4,17,23.53
2024,2,MOLBA104,Technology,4,17,23.53
2024,2,MOLBSMQZ,Business,14,79,17.72
2024,2,MOLBSMQZ,Consulting,18,79,22.78
2024,2,MOLBSMQZ,Others,18,79,22.78
2024,2,MOLBSMQZ,Technology,29,79,36.71
2024,2,MOLDCBA1,Consulting,1,1,100.0
2024,2,MOLDCG26,Business,1,2,50.0
2024,2,MOLDCG26,Others,1,2,50.0
2024,2,MOLFPCAI,Business,1,17,5.88
2024,2,MOLFPCAI,Consulting,8,17,47.06
2024,2,MOLFPCAI,Management,1,17,5.88
2024,2,MOLFPCAI,Others,5,17,29.41
2024,2,MOLFPCAI,Technology,2,17,11.76
2024,2,MOLFPCEG,Consulting,2,17,11.76
2024,2,MOLFPCEG,Others,6,17,35.29
2024,2,MOLFPCEG,Technology,9,17,52.94
2024,2,MOLFPIND,Consulting,1,1,100.0
2024,2,MOLFPLOW,Consulting,4,15,26.67
2024,2,MOLFPLOW,Others,6,15,40.0
2024,2,MOLFPLOW,Technology,5,15,33.33
2024,2,MOLFPNMS,Consulting,3,12,25.0
2024,2,MOLFPNMS,Management,1,12,8.33
2024,2,MOLFPNMS,Others,3,12,25.0
2024,2,MOLFPNMS,Technology,5,12,41.67
2024,2,MOLFPNSS,Consulting,1,3,33.33
2024,2,MOLFPNSS,Others,1,3,33.33
2024,2,MOLFPNSS,Technology,1,3,33.33
2024,2,MOLFPODW,Business,4,54,7.41
2024,2,MOLFPODW,Consulting,4,54,7.41
2024,2,MOLFPODW,Management,2,54,3.7
2024,2,MOLFPODW,Others,14,54,25.93
2024,2,MOLFPODW,Technology,30,54,55.56
2024,2,MOLFPPAK,Consulting,1,1,100.0
2024,2,MOLFPVOL,Others,3,9,33.33
2024,2,MOLFPVOL,Technology,6,9,66.67
2024,2,MOLH3PB5,Consulting,4,10,40.0
2024,2,MOLH3PB5,Others,4,10,40.0
2024,2,MOLH3PB5,Technology,2,10,20.0
2024,2,MOLIAOF,Others,3,5,60.0
2024,2,MOLIAOF,Technology,2,5,40.0
2024,2,MOLIAONS,Consulting,2,2,100.0
2024,2,MOLICMCG,Management,1,1,100.0
2024,2,MOLIDYWD,Others,1,1,100.0
2024,2,MOLIGCMC,Management,1,1,100.0
2024,2,MOLINFCH,Consulting,2,8,25.0
2024,2,MOLINFCH,Others,3,8,37.5
2024,2,MOLINFCH,Technology,3,8,37.5
2024,2,MOLINFMO,Business,1,181,0.55
2024,2,MOLINFMO,Consulting,16,181,8.84
2024,2,MOLINFMO,Management,2,181,1.1
2024,2,MOLINFMO,Others,57,181,31.49
2024,2,MOLINFMO,Technology,105,181,58.01
2024,2,MOLINFOP,Business,34,639,5.32
2024,2,MOLINFOP,Consulting,163,639,25.51
2024,2,MOLINFOP,Management,31,639,4.85
2024,2,MOLINFOP,Others,184,639,28.79
2024,2,MOLINFOP,Technology,227,639,35.52
2024,2,MOLINFPN,Business,2,11,18.18
2024,2,MOLINFPN,Consulting,2,11,18.18
2024,2,MOLINFPN,Management,4,11,36.36
2024,2,MOLINFPN,Others,1,11,9.09
2024,2,MOLINFPN,Technology,2,11,18.18
2024,2,MOLINVWD,Others,1,1,100.0
2024,2,MOLIWDEA,Business,1,6,16.67
2024,2,MOLIWDEA,Management,1,6,16.67
2024,2,MOLIWDEA,Others,2,6,33.33
2024,2,MOLIWDEA,Technology,2,6,33.33
2024,2,MOLMPMQZ,Business,11,49,22.45
2024,2,MOLMPMQZ,Consulting,10,49,20.41
2024,2,MOLMPMQZ,Management,1,49,2.04
2024,2,MOLMPMQZ,Others,16,49,32.65
2024,2,MOLMPMQZ,Technology,11,49,22.45
2024,2,MOLNGMLZ,Business,11,74,14.86
2024,2,MOLNGMLZ,Consulting,14,74,18.92
2024,2,MOLNGMLZ,Management,2,74,2.7
2024,2,MOLNGMLZ,Others,25,74,33.78
2024,2,MOLNGMLZ,Technology,22,74,29.73
2024,2,MOLPGCLM,Consulting,2,4,50.0
2024,2,MOLPGCLM,Others,1,4,25.0
2024,2,MOLPGCLM,Technology,1,4,25.0
2024,2,MOLPGCMS,Business,2,6,33.33
2024,2,MOLPGCMS,Consulting,2,6,33.33
2024,2,MOLPGCMS,Others,2,6,33.33
2024,2,MOLSAGRC,Technology,1,1,100.0
2024,2,MOLSAPON,Technology,1,1,100.0
2024,2,MOLSASTP,Business,1,5,20.0
2024,2,MOLSASTP,Consulting,2,5,40.0
2024,2,MOLSASTP,Others,2,5,40.0
2024,2,MOLSPCON,Others,3,3,100.0
2024,2,MOLSPPH2,Business,1,4,25.0
2024,2,MOLSPPH2,Consulting,1,4,25.0
2024,2,MOLSPPH2,Others,1,4,25.0
2024,2,MOLSPPH2,Technology,1,4,25.0
2024,2,MOLSPU82,Consulting,2,5,40.0
2024,2,MOLSPU82,Others,2,5,40.0
2024,2,MOLSPU82,Technology,1,5,20.0
2024,2,MOLTY2SP,Business,1,4,25.0
2024,2,MOLTY2SP,Consulting,2,4,50.0
2024,2,MOLTY2SP,Others,1,4,25.0
2024,2,MOMPTMQZ,Business,12,67,17.91
2024,2,MOMPTMQZ,Consulting,18,67,26.87
2024,2,MOMPTMQZ,Management,1,67,1.49
2024,2,MOMPTMQZ,Others,16,67,23.88
2024,2,MOMPTMQZ,Technology,20,67,29.85
2024,2,MOUDTMQZ,Business,7,23,30.43
2024,2,MOUDTMQZ,Consulting,9,23,39.13
2024,2,MOUDTMQZ,Others,6,23,26.09
2024,2,MOUDTMQZ,Technology,1,23,4.35
2024,2,MS3CPZ51,Business,1,54,1.85
2024,2,MS3CPZ51,Consulting,1,54,1.85
2024,2,MS3CPZ51,Management,5,54,9.26
2024,2,MS3CPZ51,Others,8,54,14.81
2024,2,MS3CPZ51,Technology,39,54,72.22
2024,2,MS3PCHZ2,Consulting,13,55,23.64
2024,2,MS3PCHZ2,Management,6,55,10.91
2024,2,MS3PCHZ2,Others,6,55,10.91
2024,2,MS3PCHZ2,Technology,30,55,54.55
2024,2,MSABAPST,Business,5,84,5.95
2024,2,MSABAPST,Consulting,13,84,15.48
2024,2,MSABAPST,Management,1,84,1.19
2024,2,MSABAPST,Others,33,84,39.29
2024,2,MSABAPST,Technology,32,84,38.1
2024,2,MSACEH31,Business,18,118,15.25
2024,2,MSACEH31,Consulting,44,118,37.29
2024,2,MSACEH31,Management,2,118,1.69
2024,2,MSACEH31,Others,14,118,11.86
2024,2,MSACEH31,Technology,40,118,33.9
2024,2,MSAERHYD,Business,3,74,4.05
2024,2,MSAERHYD,Consulting,1,74,1.35
2024,2,MSAERHYD,Management,6,74,8.11
2024,2,MSAERHYD,Others,12,74,16.22
2024,2,MSAERHYD,Technology,52,74,70.27
2024,2,MSAGBM24,Business,2,49,4.08
2024,2,MSAGBM24,Consulting,5,49,10.2
2024,2,MSAGBM24,Management,1,49,2.04
2024,2,MSAGBM24,Others,8,49,16.33
2024,2,MSAGBM24,Technology,33,49,67.35
2024,2,MSAGCM24,Others,7,32,21.88
2024,2,MSAGCM24,Technology,25,32,78.13
2024,2,MSAGRM24,Business,4,37,10.81
2024,2,MSAGRM24,Consulting,2,37,5.41
2024,2,MSAGRM24,Others,5,37,13.51
2024,2,MSAGRM24,Technology,26,37,70.27
2024,2,MSASKH31,Consulting,4,10,40.0
2024,2,MSASKH31,Management,1,10,10.0
2024,2,MSASKH31,Others,3,10,30.0
2024,2,MSASKH31,Technology,2,10,20.0
2024,2,MSCCLAHD,Technology,3,3,100.0
2024,2,MSCCLCM1,Business,3,32,9.38
2024,2,MSCCLCM1,Consulting,6,32,18.75
2024,2,MSCCLCM1,Management,1,32,3.13
2024,2,MSCCLCM1,Others,11,32,34.38
2024,2,MSCCLCM1,Technology,11,32,34.38
2024,2,MSCCNHST,Business,13,122,10.66
2024,2,MSCCNHST,Consulting,20,122,16.39
2024,2,MSCCNHST,Management,3,122,2.46
2024,2,MSCCNHST,Others,62,122,50.82
2024,2,MSCCNHST,Technology,24,122,19.67
2024,2,MSCDRHYD,Business,3,29,10.34
2024,2,MSCDRHYD,Consulting,3,29,10.34
2024,2,MSCDRHYD,Management,2,29,6.9
2024,2,MSCDRHYD,Others,6,29,20.69
2024,2,MSCDRHYD,Technology,15,29,51.72
2024,2,MSCECSCH,Business,3,15,20.0
2024,2,MSCECSCH,Consulting,2,15,13.33
2024,2,MSCECSCH,Others,6,15,40.0
2024,2,MSCECSCH,Technology,4,15,26.67
2024,2,MSCECSH1,Business,16,113,14.16
2024,2,MSCECSH1,Consulting,41,113,36.28
2024,2,MSCECSH1,Management,4,113,3.54
2024,2,MSCECSH1,Others,25,113,22.12
2024,2,MSCECSH1,Technology,27,113,23.89
2024,2,MSCECSH2,Business,1,12,8.33
2024,2,MSCECSH2,Consulting,5,12,41.67
2024,2,MSCECSH2,Others,2,12,16.67
2024,2,MSCECSH2,Technology,4,12,33.33
2024,2,MSCECSJ1,Business,1,2,50.0
2024,2,MSCECSJ1,Technology,1,2,50.0
2024,2,MSCECSM1,Business,1,19,5.26
2024,2,MSCECSM1,Consulting,8,19,42.11
2024,2,MSCECSM1,Management,1,19,5.26
2024,2,MSCECSM1,Others,4,19,21.05
2024,2,MSCECSM1,Technology,5,19,26.32
2024,2,MSCECSN1,Others,1,8,12.5
2024,2,MSCECSN1,Technology,7,8,87.5
2024,2,MSCECSSI,Business,1,21,4.76
2024,2,MSCECSSI,Consulting,1,21,4.76
2024,2,MSCECSSI,Others,2,21,9.52
2024,2,MSCECSSI,Technology,17,21,80.95
2024,2,MSCECST2,Business,3,25,12.0
2024,2,MSCECST2,Consulting,2,25,8.0
2024,2,MSCECST2,Others,2,25,8.0
2024,2,MSCECST2,Technology,18,25,72.0
2024,2,MSCECST3,Consulting,1,23,4.35
2024,2,MSCECST3,Others,8,23,34.78
2024,2,MSCECST3,Technology,14,23,60.87
2024,2,MSCEHSTP,Business,2,139,1.44
2024,2,MSCEHSTP,Consulting,12,139,8.63
2024,2,MSCEHSTP,Management,6,139,4.32
2024,2,MSCEHSTP,Others,33,139,23.74
2024,2,MSCEHSTP,Technology,86,139,61.87
2024,2,MSCELS3D,Business,4,54,7.41
2024,2,MSCELS3D,Consulting,7,54,12.96
2024,2,MSCELS3D,Management,4,54,7.41
2024,2,MSCELS3D,Others,10,54,18.52
2024,2,MSCELS3D,Technology,29,54,53.7
2024,2,MSCERPSZ,Consulting,1,23,4.35
2024,2,MSCERPSZ,Management,2,23,8.7
2024,2,MSCERPSZ,Others,5,23,21.74
2024,2,MSCERPSZ,Technology,15,23,65.22
2024,2,MSCESRET,Technology,2,2,100.0
2024,2,MSCESTPD,Business,2,20,10.0
2024,2,MSCESTPD,Consulting,2,20,10.0
2024,2,MSCESTPD,Others,9,20,45.0
2024,2,MSCESTPD,Technology,7,20,35.0
2024,2,MSCETPSZ,Management,2,15,13.33
2024,2,MSCETPSZ,Others,3,15,20.0
2024,2,MSCETPSZ,Technology,10,15,66.67
2024,2,MSCFEGPM,Consulting,5,85,5.88
2024,2,MSCFEGPM,Management,6,85,7.06
2024,2,MSCFEGPM,Others,19,85,22.35
2024,2,MSCFEGPM,Technology,55,85,64.71
2024,2,MSCFPPST,Business,1,16,6.25
2024,2,MSCFPPST,Consulting,9,16,56.25
2024,2,MSCFPPST,Others,1,16,6.25
2024,2,MSCFPPST,Technology,5,16,31.25
2024,2,MSCFSCTP,Consulting,1,24,4.17
2024,2,MSCFSCTP,Management,1,24,4.17
2024,2,MSCFSCTP,Others,5,24,20.83
2024,2,MSCFSCTP,Technology,17,24,70.83
2024,2,MSCFSFPS,Business,3,38,7.89
2024,2,MSCFSFPS,Consulting,1,38,2.63
2024,2,MSCFSFPS,Management,1,38,2.63
2024,2,MSCFSFPS,Others,6,38,15.79
2024,2,MSCFSFPS,Technology,27,38,71.05
2024,2,MSCGIHYD,Business,2,76,2.63
2024,2,MSCGIHYD,Consulting,3,76,3.95
2024,2,MSCGIHYD,Management,5,76,6.58
2024,2,MSCGIHYD,Others,14,76,18.42
2024,2,MSCGIHYD,Technology,52,76,68.42
2024,2,MSCHNWEB,Technology,1,1,100.0
2024,2,MSCIDHZ3,Business,3,24,12.5
2024,2,MSCIDHZ3,Consulting,5,24,20.83
2024,2,MSCIDHZ3,Others,5,24,20.83
2024,2,MSCIDHZ3,Technology,11,24,45.83
2024,2,MSCIOH31,Business,20,113,17.7
2024,2,MSCIOH31,Consulting,31,113,27.43
2024,2,MSCIOH31,Management,1,113,0.88
2024,2,MSCIOH31,Others,33,113,29.2
2024,2,MSCIOH31,Technology,28,113,24.78
2024,2,MSCISCOS,Consulting,1,23,4.35
2024,2,MSCISCOS,Others,9,23,39.13
2024,2,MSCISCOS,Technology,13,23,56.52
2024,2,MSCISCS1,Business,3,44,6.82
2024,2,MSCISCS1,Consulting,8,44,18.18
2024,2,MSCISCS1,Others,17,44,38.64
2024,2,MSCISCS1,Technology,16,44,36.36
2024,2,MSCLBZOP,Business,4,66,6.06
2024,2,MSCLBZOP,Consulting,12,66,18.18
2024,2,MSCLBZOP,Management,6,66,9.09
2024,2,MSCLBZOP,Others,21,66,31.82
2024,2,MSCLBZOP,Technology,23,66,34.85
2024,2,MSCLEHYD,Management,1,17,5.88
2024,2,MSCLEHYD,Others,3,17,17.65
2024,2,MSCLEHYD,Technology,13,17,76.47
2024,2,MSCMXHDP,Consulting,1,23,4.35
2024,2,MSCMXHDP,Others,8,23,34.78
2024,2,MSCMXHDP,Technology,14,23,60.87
2024,2,MSCNCBSZ,Business,3,126,2.38
2024,2,MSCNCBSZ,Consulting,2,126,1.59
2024,2,MSCNCBSZ,Management,3,126,2.38
2024,2,MSCNCBSZ,Others,77,126,61.11
2024,2,MSCNCBSZ,Technology,41,126,32.54
2024,2,MSCNCGZ1,Business,1,16,6.25
2024,2,MSCNCGZ1,Consulting,4,16,25.0
2024,2,MSCNCGZ1,Management,1,16,6.25
2024,2,MSCNCGZ1,Others,6,16,37.5
2024,2,MSCNCGZ1,Technology,4,16,25.0
2024,2,MSCNCHDZ,Business,6,212,2.83
2024,2,MSCNCHDZ,Consulting,21,212,9.91
2024,2,MSCNCHDZ,Management,1,212,0.47
2024,2,MSCNCHDZ,Others,112,212,52.83
2024,2,MSCNCHDZ,Technology,72,212,33.96
2024,2,MSCNCINZ,Business,2,20,10.0
2024,2,MSCNCINZ,Consulting,1,20,5.0
2024,2,MSCNCINZ,Others,3,20,15.0
2024,2,MSCNCINZ,Technology,14,20,70.0
2024,2,MSCNCJPZ,Consulting,3,26,11.54
2024,2,MSCNCJPZ,Others,11,26,42.31
2024,2,MSCNCJPZ,Technology,12,26,46.15
2024,2,MSCNCPN3,Business,2,53,3.77
2024,2,MSCNCPN3,Consulting,12,53,22.64
2024,2,MSCNCPN3,Management,2,53,3.77
2024,2,MSCNCPN3,Others,25,53,47.17
2024,2,MSCNCPN3,Technology,12,53,22.64
2024,2,MSCNXHRM,Consulting,1,6,16.67
2024,2,MSCNXHRM,Technology,5,6,83.33
2024,2,MSCOGH31,Business,2,9,22.22
2024,2,MSCOGH31,Consulting,3,9,33.33
2024,2,MSCOGH31,Technology,4,9,44.44
2024,2,MSCOMSTP,Others,4,17,23.53
2024,2,MSCOMSTP,Technology,13,17,76.47
2024,2,MSCONH31,Business,17,176,9.66
2024,2,MSCONH31,Consulting,41,176,23.3
2024,2,MSCONH31,Management,5,176,2.84
2024,2,MSCONH31,Others,33,176,18.75
2024,2,MSCONH31,Technology,80,176,45.45
2024,2,MSCPECMP,Consulting,1,35,2.86
2024,2,MSCPECMP,Management,4,35,11.43
2024,2,MSCPECMP,Others,6,35,17.14
2024,2,MSCPECMP,Technology,24,35,68.57
2024,2,MSCPRHST,Business,25,251,9.96
2024,2,MSCPRHST,Consulting,48,251,19.12
2024,2,MSCPRHST,Management,5,251,1.99
2024,2,MSCPRHST,Others,132,251,52.59
2024,2,MSCPRHST,Technology,41,251,16.33
2024,2,MSCPTST1,Business,2,47,4.26
2024,2,MSCPTST1,Management,3,47,6.38
2024,2,MSCPTST1,Others,16,47,34.04
2024,2,MSCPTST1,Technology,26,47,55.32
2024,2,MSCPXSRP,Consulting,2,22,9.09
2024,2,MSCPXSRP,Management,2,22,9.09
2024,2,MSCPXSRP,Others,3,22,13.64
2024,2,MSCPXSRP,Technology,15,22,68.18
2024,2,MSCRM1GP,Business,2,115,1.74
2024,2,MSCRM1GP,Consulting,3,115,2.61
2024,2,MSCRM1GP,Management,12,115,10.43
2024,2,MSCRM1GP,Others,16,115,13.91
2024,2,MSCRM1GP,Technology,82,115,71.3
2024,2,MSCRMBPP,Others,2,5,40.0
2024,2,MSCRMBPP,Technology,3,5,60.0
2024,2,MSCRMMP4,Management,2,20,10.0
2024,2,MSCRMMP4,Others,3,20,15.0
2024,2,MSCRMMP4,Technology,15,20,75.0
2024,2,MSCRMOP1,Technology,4,4,100.0
2024,2,MSCSBSTP,Business,2,115,1.74
2024,2,MSCSBSTP,Consulting,4,115,3.48
2024,2,MSCSBSTP,Management,8,115,6.96
2024,2,MSCSBSTP,Others,21,115,18.26
2024,2,MSCSBSTP,Technology,80,115,69.57
2024,2,MSCSCHZ4,Business,1,37,2.7
2024,2,MSCSCHZ4,Consulting,4,37,10.81
2024,2,MSCSCHZ4,Management,1,37,2.7
2024,2,MSCSCHZ4,Others,10,37,27.03
2024,2,MSCSCHZ4,Technology,21,37,56.76
2024,2,MSCSFOH3,Business,15,109,13.76
2024,2,MSCSFOH3,Consulting,17,109,15.6
2024,2,MSCSFOH3,Management,1,109,0.92
2024,2,MSCSFOH3,Others,35,109,32.11
2024,2,MSCSFOH3,Technology,41,109,37.61
2024,2,MSCSFOM2,Business,2,8,25.0
2024,2,MSCSFOM2,Consulting,1,8,12.5
2024,2,MSCSFOM2,Technology,5,8,62.5
2024,2,MSCSME15,Business,1,120,0.83
2024,2,MSCSME15,Consulting,11,120,9.17
2024,2,MSCSME15,Management,3,120,2.5
2024,2,MSCSME15,Others,36,120,30.0
2024,2,MSCSME15,Technology,69,120,57.5
2024,2,MSCSOSTP,Management,2,32,6.25
2024,2,MSCSOSTP,Others,6,32,18.75
2024,2,MSCSOSTP,Technology,24,32,75.0
2024,2,MSCSPSTP,Consulting,1,45,2.22
2024,2,MSCSPSTP,Management,2,45,4.44
2024,2,MSCSPSTP,Others,10,45,22.22
2024,2,MSCSPSTP,Technology,32,45,71.11
2024,2,MSCSSCEP,Business,6,28,21.43
2024,2,MSCSSCEP,Consulting,11,28,39.29
2024,2,MSCSSCEP,Management,1,28,3.57
2024,2,MSCSSCEP,Others,4,28,14.29
2024,2,MSCSSCEP,Technology,6,28,21.43
2024,2,MSCSSH31,Business,7,18,38.89
2024,2,MSCSSH31,Others,3,18,16.67
2024,2,MSCSSH31,Technology,8,18,44.44
2024,2,MSCSTSTP,Business,1,31,3.23
2024,2,MSCSTSTP,Consulting,2,31,6.45
2024,2,MSCSTSTP,Management,2,31,6.45
2024,2,MSCSTSTP,Others,7,31,22.58
2024,2,MSCSTSTP,Technology,19,31,61.29
2024,2,MSCXDHYD,Business,2,80,2.5
2024,2,MSCXDHYD,Consulting,5,80,6.25
2024,2,MSCXDHYD,Management,5,80,6.25
2024,2,MSCXDHYD,Others,15,80,18.75
2024,2,MSCXDHYD,Technology,53,80,66.25
2024,2,MSDSSTP1,Business,1,14,7.14
2024,2,MSDSSTP1,Consulting,4,14,28.57
2024,2,MSDSSTP1,Others,4,14,28.57
2024,2,MSDSSTP1,Technology,5,14,35.71
2024,2,MSEDTHZ3,Business,2,53,3.77
2024,2,MSEDTHZ3,Consulting,10,53,18.87
2024,2,MSEDTHZ3,Management,10,53,18.87
2024,2,MSEDTHZ3,Others,8,53,15.09
2024,2,MSEDTHZ3,Technology,23,53,43.4
2024,2,MSENDOH3,Technology,3,3,100.0
2024,2,MSENDOM2,Technology,1,1,100.0
2024,2,MSENDOMC,Consulting,2,11,18.18
2024,2,MSENDOMC,Management,1,11,9.09
2024,2,MSENDOMC,Others,2,11,18.18
2024,2,MSENDOMC,Technology,6,11,54.55
2024,2,MSENDOP5,Consulting,3,22,13.64
2024,2,MSENDOP5,Management,3,22,13.64
2024,2,MSENDOP5,Others,2,22,9.09
2024,2,MSENDOP5,Technology,14,22,63.64
2024,2,MSENDOST,Others,1,4,25.0
2024,2,MSENDOST,Technology,3,4,75.0
2024,2,MSENGOHD,Others,3,7,42.86
2024,2,MSENGOHD,Technology,4,7,57.14
2024,2,MSENGOHS,Consulting,1,6,16.67
2024,2,MSENGOHS,Others,3,6,50.0
2024,2,MSENGOHS,Technology,2,6,33.33
2024,2,MSENOBHD,Consulting,6,56,10.71
2024,2,MSENOBHD,Management,4,56,7.14
2024,2,MSENOBHD,Others,10,56,17.86
2024,2,MSENOBHD,Technology,36,56,64.29
2024,2,MSENOBHS,Business,2,125,1.6
2024,2,MSENOBHS,Consulting,14,125,11.2
2024,2,MSENOBHS,Management,6,125,4.8
2024,2,MSENOBHS,Others,41,125,32.8
2024,2,MSENOBHS,Technology,62,125,49.6
2024,2,MSENOBHT,Business,1,16,6.25
2024,2,MSENOBHT,Consulting,2,16,12.5
2024,2,MSENOBHT,Others,12,16,75.0
2024,2,MSENOBHT,Technology,1,16,6.25
2024,2,MSENSOH1,Consulting,3,4,75.0
2024,2,MSENSOH1,Technology,1,4,25.0
2024,2,MSENSOH3,Others,2,4,50.0
2024,2,MSENSOH3,Technology,2,4,50.0
2024,2,MSENSOMC,Consulting,1,4,25.0
2024,2,MSENSOMC,Technology,3,4,75.0
2024,2,MSENSOP5,Business,1,62,1.61
2024,2,MSENSOP5,Consulting,3,62,4.84
2024,2,MSENSOP5,Management,4,62,6.45
2024,2,MSENSOP5,Others,17,62,27.42
2024,2,MSENSOP5,Technology,37,62,59.68
2024,2,MSENSOST,Consulting,2,9,22.22
2024,2,MSENSOST,Others,6,9,66.67
2024,2,MSENSOST,Technology,1,9,11.11
2024,2,MSEPCCOI,Business,1,4,25.0
2024,2,MSEPCCOI,Consulting,1,4,25.0
2024,2,MSEPCCOI,Management,1,4,25.0
2024,2,MSEPCCOI,Technology,1,4,25.0
2024,2,MSEPICDS,Technology,1,1,100.0
2024,2,MSESUPST,Business,2,193,1.04
2024,2,MSESUPST,Consulting,4,193,2.07
2024,2,MSESUPST,Management,12,193,6.22
2024,2,MSESUPST,Others,29,193,15.03
2024,2,MSESUPST,Technology,146,193,75.65
2024,2,MSETLSTP,Consulting,1,54,1.85
2024,2,MSETLSTP,Management,6,54,11.11
2024,2,MSETLSTP,Others,7,54,12.96
2024,2,MSETLSTP,Technology,40,54,74.07
2024,2,MSFASTH3,Business,4,12,33.33
2024,2,MSFASTH3,Consulting,7,12,58.33
2024,2,MSFASTH3,Others,1,12,8.33
2024,2,MSFDEODS,Business,15,286,5.24
2024,2,MSFDEODS,Consulting,46,286,16.08
2024,2,MSFDEODS,Management,20,286,6.99
2024,2,MSFDEODS,Others,38,286,13.29
2024,2,MSFDEODS,Technology,167,286,58.39
2024,2,MSFINTAX,Business,3,11,27.27
2024,2,MSFINTAX,Consulting,4,11,36.36
2024,2,MSFINTAX,Others,3,11,27.27
2024,2,MSFINTAX,Technology,1,11,9.09
2024,2,MSFNO302,Business,14,66,21.21
2024,2,MSFNO302,Consulting,27,66,40.91
2024,2,MSFNO302,Others,13,66,19.7
2024,2,MSFNO302,Technology,12,66,18.18
2024,2,MSFSADTP,Management,1,10,10.0
2024,2,MSFSADTP,Others,2,10,20.0
2024,2,MSFSADTP,Technology,7,10,70.0
2024,2,MSFSTRST,Technology,1,1,100.0
2024,2,MSGCSSTH,Others,1,1,100.0
2024,2,MSGMGDXL,Consulting,3,28,10.71
2024,2,MSGMGDXL,Management,3,28,10.71
2024,2,MSGMGDXL,Others,5,28,17.86
2024,2,MSGMGDXL,Technology,17,28,60.71
2024,2,MSGMX360,Business,2,34,5.88
2024,2,MSGMX360,Consulting,2,34,5.88
2024,2,MSGMX360,Management,4,34,11.76
2024,2,MSGMX360,Others,5,34,14.71
2024,2,MSGMX360,Technology,21,34,61.76
2024,2,MSGMXLIV,Business,3,77,3.9
2024,2,MSGMXLIV,Consulting,3,77,3.9
2024,2,MSGMXLIV,Management,3,77,3.9
2024,2,MSGMXLIV,Others,16,77,20.78
2024,2,MSGMXLIV,Technology,52,77,67.53
2024,2,MSGPCHYD,Business,1,19,5.26
2024,2,MSGPCHYD,Management,3,19,15.79
2024,2,MSGPCHYD,Others,4,19,21.05
2024,2,MSGPCHYD,Technology,11,19,57.89
2024,2,MSGRW001,Business,1,63,1.59
2024,2,MSGRW001,Consulting,15,63,23.81
2024,2,MSGRW001,Management,1,63,1.59
2024,2,MSGRW001,Others,19,63,30.16
2024,2,MSGRW001,Technology,27,63,42.86
2024,2,MSGXCOMM,Others,1,2,50.0
2024,2,MSGXCOMM,Technology,1,2,50.0
2024,2,MSHB1PST,Consulting,3,3,100.0
2024,2,MSHUBSTP,Others,1,2,50.0
2024,2,MSHUBSTP,Technology,1,2,50.0
2024,2,MSIRHSTP,Business,2,42,4.76
2024,2,MSIRHSTP,Consulting,5,42,11.9
2024,2,MSIRHSTP,Management,3,42,7.14
2024,2,MSIRHSTP,Others,22,42,52.38
2024,2,MSIRHSTP,Technology,10,42,23.81
2024,2,MSL2OIV1,Management,2,36,5.56
2024,2,MSL2OIV1,Others,14,36,38.89
2024,2,MSL2OIV1,Technology,20,36,55.56
2024,2,MSLEARTP,Business,3,64,4.69
2024,2,MSLEARTP,Consulting,10,64,15.63
2024,2,MSLEARTP,Management,2,64,3.13
2024,2,MSLEARTP,Others,24,64,37.5
2024,2,MSLEARTP,Technology,25,64,39.06
2024,2,MSLEP704,Business,2,7,28.57
2024,2,MSLEP704,Consulting,1,7,14.29
2024,2,MSLEP704,Others,3,7,42.86
2024,2,MSLEP704,Technology,1,7,14.29
