contract_type,pseudo_fp,customer_name,master_project_code,maintenance_flag,tbb,fiscal_year,quarter,onsite_revenue,offshore_revenue,total_revenue,onsite_billed_months,offshore_billed_months,total_billed_months,operating_margin,total_cost_of_revenue_direct,total_operating_cost,revenue_productivity,start_date,end_date
TM,false,HealthCare,MECMOZ17,Non-Maintenance,,2024,2,0.0,0.0,0.0,0.0,0.0,0.0,-0.15740517448859848,0.0,0.15740517448859848,-nan,2022-08-15,2023-02-28
TM,false,HealthCare,MLDCNE87,Non-Maintenance,,2024,2,31.06495183644098,0.0,31.06495183644098,3.0,0.0,3.0,6.603988495269791,21.273581507646533,24.460963341171187,10355.0,2023-07-01,2025-12-31
FP,false,HealthCare,MNILAMC4,Maintenance,,2024,3,0.0,0.0,0.0,0.0,0.0,0.0,1.2976374304548823,-1.2911937106995826,-1.2976374304548823,-nan,2019-03-21,2023-04-01
FP,false,HealthCare,MOLLTMLZ,Non-Maintenance,,2024,3,0.0,0.0,38.3773533157135,0.0,0.806451612903225,0.806451612903225,36.578101273426256,1.047211556943777,1.7992520422872431,47587.9,2023-12-15,2023-12-20
FP,false,HealthCare,MECMOZ29,Non-Maintenance,,2024,3,0.0,0.0,4.752711076405571,0.0,0.0,0.0,4.668058186822488,0.0,0.08465288958308292,inf,2023-01-16,2023-06-30
FP,false,HealthCare,M22159MZ,Non-Maintenance,,2024,4,0.0,0.0,810.8228924896308,40.18109010011124,118.7427697441602,158.92385984427148,91.64106645543056,553.4777361637548,719.1818260342003,5102.0,2023-04-12,2024-03-31
FP,false,HealthCare,MOECMOZ9,Non-Maintenance,,2024,4,0.0,0.0,0.0,0.0,0.0,0.0,-0.03601137032174168,0.0,0.03601137032174168,-nan,2022-02-21,2022-06-30
FP,false,HealthCare,MNILAMC4,Maintenance,,2024,4,0.0,0.0,0.0,0.0,0.0,0.0,-0.041811559347810154,0.03763208417721169,0.041811559347810154,-nan,2019-03-21,2023-04-01
FP,false,HealthCare,MOLSRMLZ,Non-Maintenance,,2024,4,0.0,0.0,-0.505029807692307,0.0,0.0,0.0,0.14439955350193712,-1.0275038968847212,-0.6494293611942441,-inf,2023-12-05,2023-12-29
FP,false,HealthCare,MH1160M1,Non-Maintenance,,2024,4,0.0,0.0,0.0,0.0,0.0,0.0,-0.005690284255824217,0.0,0.005690284255824217,-nan,2021-05-01,2022-05-31
FP,false,HealthCare,MECMOZ24,Non-Maintenance,,2024,4,0.0,0.0,-0.2364420673076927,0.0,0.0,0.0,-0.2616093816136835,0.0,0.025167314305990812,-inf,2022-12-22,2023-04-14
FP,true,HealthCare,MOLAEHMZ,Non-Maintenance,,2023,4,0.0,0.0,521.568300911854,16.145161290322577,53.814516129032256,69.95967741935485,217.9846792720706,232.11446431610935,303.58362163978336,7455.3,2022-11-01,2029-09-30
FP,false,HealthCare,M19756MZ,Maintenance,,2023,4,0.0,0.0,19.602257264437668,0.903225806451613,8.064516129032262,8.967741935483872,-10.253301186792296,17.160872097264424,29.855558451229964,2185.9,2023-01-03,2023-05-30
FP,false,HealthCare,M21055M1,Maintenance,,2022,4,0.0,0.0,35.6282128023134,0.0,2.838709677419361,2.838709677419361,31.144215299684507,1.868851735015773,4.483997502628892,12550.8,2022-03-15,2022-09-15
OTM,false,HealthCare,MOLPCPIL,Non-Maintenance,TBB-T&M,2022,4,0.0,0.0,-0.407010909568875,0.0,0.0,0.0,-0.43629114090431154,0.0281487907465825,0.029280231335436557,-inf,2021-11-11,2022-12-31
FP,false,HealthCare,M11209M1,Maintenance,,2022,4,0.0,0.0,16.10056072555204,0.0,5.0,5.0,7.818740295921492,3.78004206098843,8.281820429630548,3220.1,2022-02-14,2022-08-30
FP,false,HealthCare,M21035M1,Maintenance,,2022,4,0.0,0.0,5.387425867507892,0.0,0.548387096774194,0.548387096774194,4.590412197686644,0.303924684542587,0.797013669821248,9824.1,2022-03-07,2022-07-20
FP,false,HealthCare,M11206M1,Maintenance,,2022,4,0.0,0.0,-11.636178496319662,0.0,2.467741935483872,2.467741935483872,-14.661426917502165,0.7340812302839119,3.0252484211825035,-4715.3,2021-12-31,2022-06-10
FP,true,Energy,NEE475ST,Maintenance,,2025,1,0.0,0.0,51.999373916724124,0.0,9.0,9.0,30.504966947920327,11.320295603803078,21.494406968803798,5777.7,2023-11-11,2024-12-31
FP,true,Energy,NE711ADB,Non-Maintenance,,2025,1,0.0,0.0,130.73927274803464,6.0,9.0,15.0,42.45950052780333,71.13118414740742,88.27977222023131,8716.0,2024-01-01,2024-12-31
FP,true,Energy,NEE613SP,Non-Maintenance,,2025,1,0.0,0.0,386.26696597924035,9.283333333333337,52.12419354838709,61.40752688172044,189.5657201464507,127.2485876253136,196.70124583278965,6290.2,2024-01-16,2025-01-15
FP,true,Energy,NEE386HT,Non-Maintenance,,2025,1,0.0,0.0,117.91368792866751,4.56666666666667,18.316129032258058,22.88279569892473,33.55792103698668,58.40869425110887,84.35576689168084,5152.9,2024-05-01,2024-07-31
FP,true,Energy,FPL971MP,Maintenance,,2025,1,0.0,0.0,16.07997540288055,1.25,0.6,1.85,2.8530082303662714,10.342982054143539,13.226967172514279,8691.9,2024-01-01,2024-06-30
FP,true,Energy,NEE514SP,Non-Maintenance,,2025,2,0.0,0.0,42.39390934894523,3.0,0.0,3.0,9.078611455721088,29.68861093584,33.31529789322414,14131.3,2023-10-01,2024-12-14
FP,true,Energy,NEE382ST,Non-Maintenance,,2025,2,0.0,0.0,188.74732468346718,3.433333333333333,28.06666666666667,31.5,83.57720609088655,68.5979929773267,105.17011859258064,5992.0,2024-04-01,2024-12-31
FP,true,Energy,NEE613SP,Non-Maintenance,,2025,2,0.0,0.0,337.02391031999207,8.25,44.58978494623656,52.83978494623656,158.78444525665896,116.03744400747647,178.2394650633331,6378.2,2024-01-16,2025-01-15
FP,true,Energy,NEE475ST,Maintenance,,2025,2,0.0,0.0,52.54069182359338,0.0,9.0,9.0,40.93048496128462,1.2659711258973534,11.610206862308758,5837.9,2023-11-11,2024-12-31
FP,true,Energy,NEE664WD,Non-Maintenance,,2025,2,0.0,0.0,141.8824002637728,6.0,0.0,6.0,-37.489966070567526,142.34311456478548,179.37236633434034,23647.1,2024-03-01,2024-12-31
FP,true,Energy,NEE804HT,Non-Maintenance,,2025,2,0.0,0.0,47.894165741083434,1.0,11.01827956989248,12.01827956989248,19.051689155595017,15.120969512422484,28.842476585488416,3985.1,2024-08-05,2024-11-30
FP,true,Energy,NEE658SP,Non-Maintenance,,2025,3,0.0,0.0,455.1549848780234,31.7741935483871,27.60430107526881,59.37849462365594,-162.0749030329022,550.8231137163848,617.2298879109256,7665.3,2024-01-01,2024-12-31
FP,true,Energy,NE499ADH,Non-Maintenance,,2025,3,0.0,0.0,96.53915684860365,5.033333333333333,3.0,8.033333333333333,35.23403014312218,52.392610903373715,61.30512670548147,12017.3,2024-01-01,2024-12-31
FP,true,Energy,NEE636SP,Non-Maintenance,,2025,3,0.0,0.0,66.97721981844158,2.03225806451613,12.419354838709674,14.451612903225804,28.43328893465016,20.5874800893131,38.54393088379142,4634.6,2024-06-01,2024-10-31
FP,true,Energy,NEE374HT,Non-Maintenance,,2025,3,0.0,0.0,-0.2448393174546749,0.0,0.0,0.0,-0.25563830985560454,0.0,0.01079899240092963,-inf,2024-02-01,2024-04-30
FP,true,Energy,NE497ADN,Non-Maintenance,,2025,3,0.0,0.0,97.28483330393232,0.0,16.64086021505376,16.64086021505376,58.67176081394041,19.87693408579718,38.61307248999191,5846.1,2024-01-01,2024-12-31
FP,true,Energy,NE761SWD,Non-Maintenance,,2025,3,0.0,0.0,34.0336876339012,3.0,0.0,3.0,-6.467651720957912,25.225339435376377,40.50133935485911,11344.6,2024-09-02,2025-01-01
FP,true,Energy,NEE804HT,Non-Maintenance,,2025,3,0.0,0.0,23.06958634688448,0.0,6.0,6.0,10.633157576543788,5.715681835869985,12.436428770340694,3844.9,2024-08-05,2024-11-30
FP,true,Energy,NEE612SP,Non-Maintenance,,2025,3,0.0,0.0,-0.3252849863727934,0.0,0.0,0.0,2.591159177646471,-2.9058276817512008,-2.9164441640192647,-inf,2024-01-16,2024-09-30
FP,true,Energy,NE712ADC,Non-Maintenance,,2025,3,0.0,0.0,84.32835110836227,5.709677419354839,5.096774193548388,10.806451612903228,29.642270450495708,39.84967475429029,54.68608065786656,7803.5,2024-01-01,2024-12-31
FP,true,Energy,NE713ADH,Non-Maintenance,,2025,3,0.0,0.0,174.5908043657664,7.0,18.50967741935484,25.50967741935484,60.68560337365878,85.39130732388782,113.90520099210761,6844.1,2024-01-01,2024-12-31
FP,true,Energy,NEE720ST,Non-Maintenance,,2025,3,0.0,0.0,13.64911911045325,1.4333333333333331,3.479569892473114,4.912903225806447,-6.215986719205237,14.860234414519528,19.86510582965849,2778.2,2024-01-17,2024-12-31
FP,true,Energy,NE750MEX,Maintenance,,2025,4,0.0,0.0,-0.221054819976771,0.0,0.0,0.0,-0.5087093013799224,0.0,0.2876544814031514,-inf,2024-07-15,2024-12-31
FP,true,Energy,NEE49HZ1,Non-Maintenance,,2025,4,0.0,0.0,57.09811927919904,3.0,3.0,6.0,28.05448692243653,21.451672990553362,29.043632356762508,9516.4,2025-01-01,2025-12-31
FP,true,Energy,NE786MEX,Maintenance,,2025,4,0.0,0.0,71.83756575314996,9.0,0.0,9.0,29.824655137567234,25.136282193189814,42.012910615582726,7982.0,2025-01-01,2025-12-31
FP,true,Energy,NEE676ST,Non-Maintenance,,2025,4,0.0,0.0,199.39876833394848,11.4516129032258,14.021889400921673,25.473502304147473,28.229478488979833,141.60853107129515,171.16928984496866,7827.7,2025-01-01,2025-12-31
FP,true,Energy,NEE188HT,Non-Maintenance,,2024,1,0.0,0.0,74.43387868066723,3.0,35.86774193548386,38.86774193548386,-51.26402946537245,82.80514907044363,125.69790814603968,1915.1,2022-05-05,2023-12-31
FP,true,Energy,NEE418ST,Non-Maintenance,,2024,1,0.0,0.0,66.16442792415248,9.66666666666667,2.333333333333333,12.000000000000004,2.6946799802210597,47.73643651070584,63.46974794393142,5513.7,2023-01-02,2023-06-30
FP,true,Energy,NEE406AT,Maintenance,,2024,1,0.0,0.0,107.85907832976142,3.033333333333333,15.033333333333333,18.06666666666667,41.570405672737884,47.054663107618175,66.28867265702354,5970.1,2023-01-01,2023-12-31
FP,true,Energy,NEE431ST,Non-Maintenance,,2024,1,0.0,0.0,46.23493852500938,3.0,1.48387096774194,4.4838709677419395,15.88357589318184,25.99644839619951,30.35136263182754,10311.4,2023-02-01,2023-12-31
FP,true,Energy,NEE129SP,Non-Maintenance,,2024,1,0.0,0.0,147.15409702942137,0.2,19.53333333333333,19.733333333333334,42.237836214328816,52.46953542828188,104.91626081509256,7457.1,2022-03-01,2023-08-20
FP,true,Energy,NEE341HT,Non-Maintenance,,2024,2,0.0,0.0,34.19156460433299,0.0,16.70967741935484,16.70967741935484,5.845052075832061,8.611031769977266,28.346512528500927,2046.2,2023-04-07,2023-09-30
FP,true,Energy,NEE405ST,Maintenance,,2024,2,0.0,0.0,0.0,0.0,0.0,0.0,0.4214070532766561,-0.18138140235483527,-0.4214070532766561,-nan,2023-01-01,2023-06-30
FP,true,Energy,FPLMANS1,Non-Maintenance,,2024,2,0.0,0.0,0.0,0.0,0.0,0.0,3.6040017268556257,-3.5169213058837867,-3.6040017268556257,-nan,2023-01-01,2023-06-30
FP,true,Energy,NEE235ST,Non-Maintenance,,2024,2,0.0,0.0,74.87153104561769,1.516129032258065,18.0,19.516129032258064,21.696477270472407,30.573699850117332,53.17505377514528,3836.4,2023-06-01,2023-09-30
FP,true,Energy,NEE167M2,Maintenance,,2024,2,0.0,0.0,24.90429139303081,6.0,0.0,6.0,-25.10417648497939,39.5173392502279,50.0084678780102,4150.7,2022-07-01,2023-12-31
FP,true,Energy,NEE175S1,Non-Maintenance,,2024,3,0.0,0.0,-0.23069473810668,0.0,0.0,0.0,-0.23252038439297482,0.0,0.0018256462862948075,-inf,2022-07-01,2023-06-30
FP,true,Energy,NEE308OD,Non-Maintenance,,2024,3,0.0,0.0,320.1395650471379,6.0,46.18172043010752,52.18172043010753,154.6981944117388,108.44813037600576,165.44137063539912,6135.1,2022-07-01,2024-04-30
FP,true,Energy,NEE422B1,Non-Maintenance,,2024,3,0.0,0.0,29.38105746598074,0.0,5.87096774193548,5.87096774193548,17.894441394051814,4.806572132143202,11.486616071928925,5004.5,2023-01-01,2023-12-29
FP,true,Energy,NEE327HT,Non-Maintenance,,2024,3,0.0,0.0,91.36453211340039,3.0,14.741935483870968,17.741935483870968,18.29130744740553,51.77505498273001,73.07322466599486,5149.6,2023-01-01,2023-12-31
FP,true,Energy,NEE428MX,Maintenance,,2024,3,0.0,0.0,20.538548034354314,3.768279569892476,0.0,3.768279569892476,0.9722580646418155,13.44917382860584,19.5662899697125,5450.4,2023-03-01,2023-12-31
FP,true,Energy,NE715MEX,Maintenance,,2024,4,0.0,0.0,25.264331916113015,3.0,0.0,3.0,9.98764594019708,9.99404439316133,15.276685975915935,8421.4,2024-01-01,2024-03-31
FP,true,Energy,NEE370HT,Non-Maintenance,,2024,4,0.0,0.0,73.03141304670633,3.0,12.413793103448281,15.413793103448281,10.717179253737307,43.81963606833739,62.31423379296903,4738.1,2024-01-01,2025-12-31
FP,true,Energy,NEE293SP,Non-Maintenance,,2024,4,0.0,0.0,190.2018056849634,8.90322580645161,20.548387096774192,29.4516129032258,57.54884412713431,104.20254469321358,132.6529615578291,6458.1,2024-01-01,2024-03-31
FP,true,Energy,NEE310HZ,Non-Maintenance,,2024,4,0.0,0.0,-5.424814256422631,0.0,0.0,0.0,-5.508439701570094,0.0,0.08362544514746251,-inf,2022-07-01,2023-11-30
FP,true,Energy,NE713ADH,Non-Maintenance,,2024,4,0.0,0.0,85.74291324769989,3.0,10.709677419354843,13.709677419354843,42.35043889570052,30.157523712131706,43.39247435199937,6254.2,2024-01-01,2024-12-31
FP,true,Energy,FPLPMPH7,Non-Maintenance,,2024,4,0.0,0.0,44.644999149579505,0.0,6.0,6.0,29.26198514356226,9.152448416567383,15.383014006017245,7440.8,2024-01-01,2024-12-31
FP,true,Energy,NEE271SP,Non-Maintenance,,2024,4,0.0,0.0,0.0,0.0,0.0,0.0,4.6076768912975234,-4.623298707990008,-4.6076768912975234,-nan,2023-02-01,2023-12-31
FP,true,Energy,NEE101ST,Non-Maintenance,,2024,4,0.0,0.0,21.67179474311187,2.258064516129032,0.0,2.258064516129032,-8.704921944612613,28.17328798463926,30.376716687724482,9597.5,2022-01-01,2024-03-08
FP,true,Energy,NEE374HT,Non-Maintenance,,2024,4,0.0,0.0,139.47710794148992,6.0,20.0,26.0,50.99133223607623,63.48991999042635,88.48577570541369,5364.5,2024-02-01,2024-04-30
FP,true,Energy,NEE373ST,Non-Maintenance,,2024,4,0.0,0.0,311.16631978140674,5.451612903225806,35.64516129032258,41.09677419354839,179.80980569038962,89.0446817127191,131.35651409101712,7571.6,2024-01-01,2024-03-31
FP,true,Energy,NEE607ST,Non-Maintenance,,2024,4,0.0,0.0,48.70197791771962,2.0,2.935483870967742,4.935483870967742,26.736561118730098,17.174891605202994,21.96541679898952,9867.7,2024-01-02,2024-05-31
FP,true,Energy,NEE335H1,Non-Maintenance,,2023,4,0.0,0.0,13.163084376899661,1.0,0.0,1.0,2.6038955623100524,9.488301155015192,10.559188814589609,13163.1,2023-03-01,2025-12-31
FP,true,Energy,NEE131SP,Non-Maintenance,,2022,4,0.0,0.0,20.07236593059936,0.0,2.38709677419355,2.38709677419355,15.83976025236594,1.6997511829652994,4.232605678233421,8408.7,2022-03-01,2022-12-31
OTM,true,Hi-Tech,DYNXCS46,Non-Maintenance,TBB-T&M,2025,1,0.0,0.0,128.9804995208433,0.0,0.0,0.0,123.69723506437164,0.0,5.283264456471656,inf,2022-03-30,2025-09-30
OTM,true,Hi-Tech,MSUOWAT2,Maintenance,TBB-T&M,2025,3,0.0,0.0,5.58732920880428,0.0,9.0,9.0,-10.94595879364427,6.469981968930221,16.53328800244855,620.8,2023-12-01,2025-06-30
FP,true,Hi-Tech,MSFMESH1,Non-Maintenance,,2025,3,0.0,0.0,50.876863855280185,2.774193548387097,0.0,2.774193548387097,15.851290067156373,31.324835999800243,35.02557378812381,18339.3,2024-10-08,2024-12-31
OTM,true,Hi-Tech,MSDPBGST,Non-Maintenance,TBB-T&M,2025,4,0.0,0.0,95.7913098441876,0.233870967741936,15.74942396313365,15.98329493087559,59.793395201001815,18.43812445871187,35.99791464318578,5993.2,2024-02-01,2026-06-30
FP,true,Hi-Tech,MSPSESST,Maintenance,,2022,4,0.0,0.0,412.0438380704776,0.0,116.33179723502306,116.33179723502306,190.91466885805696,90.50975728937149,221.12916921242063,3542.0,2020-07-01,2022-09-01
FP,true,Hi-Tech,MSCFPPST,Non-Maintenance,,2024,4,0.0,0.0,122.6477788017192,4.8064516129032295,18.156840934371516,22.963292547274747,31.553575338725267,67.51874095649477,91.09420346299393,5341.0,2023-08-01,2024-06-30
FP,true,Hi-Tech,MSONT301,Maintenance,,2023,3,0.0,0.0,57.055208330335645,1.38709677419355,12.0,13.38709677419355,34.2204577901028,13.578414195505832,22.834750540232847,4262.0,2022-07-01,2023-06-30
OTM,true,Hi-Tech,MSFNOHU2,Non-Maintenance,TBB-T&M,2022,4,0.0,0.0,31.11136389789702,0.0,6.0,6.0,17.802160452195597,5.93350498390015,13.309203445701424,5185.2,2019-11-01,2022-06-30
TM,true,Hi-Tech,MSAZMKTP,Non-Maintenance,,2022,2,30.11703926570111,0.0,30.11703926570111,3.0,0.0,3.0,5.30301791038568,20.72512986244937,24.81402135531543,10039.0,2020-07-01,2021-10-01
FP,true,Hi-Tech,MSORUS2D,Non-Maintenance,,2023,3,0.0,0.0,-14.60182712315509,0.0,0.0,0.0,60.71125630421472,117.92925802887649,-75.3130834273698,-inf,2018-07-01,2022-07-31
FP,true,Hi-Tech,MSCRBLR1,Non-Maintenance,,2024,1,0.0,0.0,12.265637144979006,0.0,6.561827956989248,6.561827956989248,-6.787049184282317,11.87723763592404,19.052686329261324,1869.2,2023-01-20,2023-05-31
FP,true,Hi-Tech,MSMCBDX1,Maintenance,,2024,4,0.0,0.0,406.02870244403357,15.0,5.0,20.0,211.30813908016515,182.2559626664627,194.72056336386842,20301.4,2023-07-01,2024-06-30
FP,true,Hi-Tech,MSPIN301,Maintenance,,2024,1,0.0,0.0,60.8124236239445,3.0,5.43333333333333,8.43333333333333,2.4409302355987594,48.71187299973616,58.37149338834574,7211.0,2023-03-13,2023-06-30
FP,true,Hi-Tech,MSCHC301,Maintenance,,2022,2,0.0,0.0,77.26508443574045,0.0,15.345161290322581,15.345161290322581,26.592189013743187,29.8049981737145,50.67289542199726,5035.1,2021-07-01,2022-06-30
FP,true,Hi-Tech,DYNXPS11,Non-Maintenance,,2022,3,0.0,0.0,1932.4371279394184,0.0,0.0,0.0,1932.6417487616918,-0.23139656294116762,-0.2046208222734549,inf,2021-09-24,2022-01-01
TM,true,Hi-Tech,MSIDCY22,Non-Maintenance,,2022,2,-0.5323050529869524,26.65815587284512,26.125850819858158,0.0,8.566666666666666,8.566666666666666,7.952126318081271,7.046812985037796,18.17372450177689,3049.7,2021-07-01,2022-04-30
OTM,true,Hi-Tech,DYNXOL02,Non-Maintenance,TBB-T&M,2023,4,0.0,0.0,21.076846590909078,0.0,0.0,0.0,21.032395862339808,0.0,0.044450728569270126,inf,2022-03-29,2025-09-30
OTM,true,Hi-Tech,MSENTNST,Non-Maintenance,TBB-T&M,2025,4,0.0,0.0,25.91863172116315,0.0,7.32949308755761,7.32949308755761,1.4113653423454968,15.987461430449034,24.50726637881765,3536.2,2024-12-04,2030-03-31
FP,true,Hi-Tech,MSCOBCH3,Non-Maintenance,,2022,2,0.0,0.0,71.1829907295445,0.0,0.0,0.0,107.45895579108254,-34.20836347719018,-36.275965061538045,inf,2020-07-01,2021-06-30
FP,true,Hi-Tech,MSIOSPZ1,Maintenance,,2022,1,0.0,0.0,14.1476543443243,0.0,3.866666666666667,3.866666666666667,5.527723541476471,4.58665873038696,8.61993080284783,3658.9,2020-07-01,2021-06-30
FP,true,Hi-Tech,MSMAGPOT,Non-Maintenance,,2023,4,0.0,0.0,-4.959846854399014,1.0,13.64516129032258,14.64516129032258,-38.60140642822858,16.544907345876105,33.64155957382957,-338.7,2022-07-01,2023-06-30
FP,true,Hi-Tech,MSCISCOS,Maintenance,,2023,1,0.0,0.0,309.2699530740594,3.0,60.31075268817199,63.31075268817197,146.65216691902134,94.66307297575588,162.61778615503806,4885.0,2021-07-01,2023-08-01
TM,true,Hi-Tech,MSSGDTPM,Non-Maintenance,,2023,4,12.407174923035099,0.0,12.407174923035099,0.0,0.0,0.0,12.826447760282427,0.0,-0.41927283724732867,inf,2022-12-01,2022-12-31
TM,true,Hi-Tech,MSFSTRST,Non-Maintenance,,2022,2,590.72010659507,0.0,590.72010659507,48.844086021505404,0.0,48.844086021505404,73.64685456191037,457.05546645085195,517.0732520331596,12094.0,2019-10-09,2025-06-30
FP,true,Hi-Tech,MSSADPST,Non-Maintenance,,2024,4,0.0,0.0,1598.5325301406053,74.83537263626252,209.61179087875422,284.44716351501677,507.792763237208,761.5150279952101,1090.7397669033974,5619.8,2023-07-01,2024-06-30
FP,true,Hi-Tech,MSCFPZQ1,Non-Maintenance,,2022,2,0.0,0.0,47.433285921910496,0.0,0.0,0.0,69.49963407624311,-19.41115764209444,-22.066348154332616,inf,2021-04-01,2021-06-30
FP,true,Hi-Tech,MSKMSTP,Non-Maintenance,,2022,1,0.0,0.0,136.97621333102256,0.0,31.59569892473118,31.59569892473118,68.59334588095092,24.24275205040297,68.38286745007164,4335.3,2021-02-01,2021-06-30
FP,true,Hi-Tech,MS3PCHZ2,Non-Maintenance,,2024,4,0.0,0.0,530.0274043324594,31.0,38.12903225806452,69.12903225806451,126.85806354554099,328.4470201160582,403.1693407869184,7667.2,2023-07-14,2025-06-30
FP,true,Hi-Tech,DYNXCS33,Non-Maintenance,,2023,2,0.0,0.0,0.0,0.0,0.0,0.0,-0.07108152253007027,0.0,0.07108152253007027,-nan,2022-02-10,2022-02-10
FP,true,Hi-Tech,MSCCLCM1,Non-Maintenance,,2025,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.039700024800995215,0.0,0.039700024800995215,-nan,2022-11-14,2023-11-13
FP,true,Hi-Tech,MSCRMOP1,Non-Maintenance,,2025,1,0.0,0.0,113.58604880517889,6.0,0.0,6.0,61.558741732083405,44.96771686275348,52.027307073095486,18931.0,2022-07-01,2025-06-30
FP,true,Hi-Tech,MSFASTH3,Maintenance,,2025,3,0.0,0.0,123.89901052301511,6.0,14.419354838709676,20.419354838709676,19.48580270854751,79.97374031566919,104.4132078144676,6067.7,2023-08-01,2025-06-30
FP,true,Hi-Tech,MSXPSPS5,Maintenance,,2025,3,0.0,0.0,17.80932393471671,0.0,3.0,3.0,10.463716456067377,3.6229569397178887,7.345607478649331,5936.4,2024-07-01,2025-06-30
FP,true,Hi-Tech,MSPUPSZ,Non-Maintenance,,2025,3,0.0,0.0,94.41506200833982,6.0,6.0,12.0,23.68112529834888,58.14922587795395,70.73393670999093,7867.9,2024-07-01,2025-06-30
FP,true,Hi-Tech,MSMADET,Non-Maintenance,,2023,3,0.0,0.0,170.37643468242237,4.7666666666666675,39.962365591397834,44.72903225806451,56.648013961525905,71.73787009686617,113.72842072089647,3809.1,2022-07-01,2023-06-30
FP,true,Hi-Tech,MSAIACTP,Non-Maintenance,,2024,4,0.0,0.0,36.4115033663994,0.0,10.0,10.0,13.367596604483465,12.51378329100774,23.043906761915935,3641.2,2024-02-01,2024-06-30
TM,true,Hi-Tech,MSPSCPM1,Non-Maintenance,,2022,1,165.7076996950467,0.0,165.7076996950467,6.0,0.0,6.0,18.85047024277131,139.7217188490379,146.8572294522754,27617.9,2020-07-01,2021-06-30
OTM,true,Hi-Tech,MSCONCH1,Non-Maintenance,TBB-T&M,2022,2,0.0,0.0,17.74885108806152,3.0,23.24064516129033,26.24064516129033,-64.6234274969851,46.531359217275195,82.37227858504662,676.4,2018-11-01,2022-06-30
OTM,true,Hi-Tech,MSCSSCEP,Maintenance,TBB-T&M,2024,3,0.0,0.0,161.94264947973372,3.0,59.85645161290326,62.85645161290326,3.2443386308608835,89.00950788786533,158.69831084887284,2576.4,2023-08-01,2026-06-30
FP,true,Hi-Tech,MSPAC701,Maintenance,,2022,4,0.0,0.0,6.6804796267087205,0.0,1.0,1.0,3.755772344900096,1.57284371713985,2.9247072818086246,6680.5,2022-03-01,2022-06-30
FP,false,HealthCare,MLECAMST,Non-Maintenance,,2025,1,0.0,0.0,0.0,0.0,0.0,0.0,8.00191823522359,-8.00191823522359,-8.00191823522359,-nan,2023-02-13,2024-03-31
TM,false,HealthCare,MLTMFSTP,Non-Maintenance,,2025,2,0.043310683290147006,29.920930555317913,29.96424123860803,0.0,6.0,6.0,18.16598217295215,4.968063023829748,11.79825906565588,4994.0,2024-03-19,2024-12-31
FP,false,HealthCare,M31223MZ,Non-Maintenance,,2025,2,0.0,0.0,-0.0015880033456804955,0.0,0.0,0.0,0.00044403107937327375,-0.00203203442505379,-0.0020320344250537694,-inf,2023-12-04,2024-04-30
